case_name,source,source_id,entry_set_item_id,entry_set_source_id,input_manifest_id,dataset,materials_project_database_snapshot,thermo_type,energy_frame_id,energy_frame_description,composition_json,corrected_energy_eV,formation_energy_eV_per_atom,energy_above_hull_eV_per_atom,on_hull_within_tolerance,on_hull_tolerance_eV_per_atom,tolerance_semantics,scope_limitation
lifepo4-stability,materials_project,mp-1185215-GGA,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":2.0,""element"":""Fe""},{""amount"":6.0,""element"":""Li""}]}",-25.14827956,0.7640001675000003,0.7640001675000003,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1185276-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":24.0,""element"":""Fe""},{""amount"":32.0,""element"":""O""}]}",-450.4533037,-1.586393616071428,0.05624860392857123,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1185320-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":1.0,""element"":""Fe""},{""amount"":1.0,""element"":""Li""},{""amount"":3.0,""element"":""O""}]}",-31.47272296,-1.154422464333333,0.3148129761000025,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1188678-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":8.0,""element"":""Fe""},{""amount"":10.0,""element"":""O""}]}",-144.58604869,-1.5192371644444447,0.08759998166666882,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1189340-GGA,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":12.0,""element"":""Fe""},{""amount"":6.0,""element"":""P""}]}",-142.36976555,0.7379414912301583,0.7379414912301474,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1189919-GGA,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":3.0,""element"":""Li""},{""amount"":12.0,""element"":""O""},{""amount"":3.0,""element"":""P""}]}",-114.57416999,-1.1684605418849212,0.4064144804166645,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1191345-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":3.0,""element"":""Fe""},{""amount"":16.0,""element"":""O""},{""amount"":2.0,""element"":""P""}]}",-139.4360731,-0.8025943221882076,0.40281302702380817,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1192118-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":3.0,""element"":""Fe""},{""amount"":16.0,""element"":""O""},{""amount"":2.0,""element"":""P""}]}",-132.94991896,-0.4937298393310649,0.7116775098809507,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1192633-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":3.0,""element"":""Fe""},{""amount"":16.0,""element"":""O""},{""amount"":2.0,""element"":""P""}]}",-139.04998665,-0.7842092531405889,0.4211980960714268,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1192788-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":12.0,""element"":""Fe""},{""amount"":16.0,""element"":""O""}]}",-223.82721494,-1.5364137264285713,0.10622849357142794,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1194030-GGA,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":28.0,""element"":""Fe""}]}",-232.25250972,0.17528872000000056,0.17528872000000106,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1194229-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":6.0,""element"":""Fe""},{""amount"":20.0,""element"":""O""},{""amount"":4.0,""element"":""P""}]}",-234.00994913000002,-1.6074098840634927,0.08016040483333509,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1194978-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":25.0,""element"":""Fe""},{""amount"":32.0,""element"":""O""}]}",-451.99191317,-1.4369584343859647,0.18307005473684068,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1195420-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":6.0,""element"":""Fe""},{""amount"":32.0,""element"":""O""},{""amount"":4.0,""element"":""P""}]}",-279.29557818,-0.8126760359977322,0.39273131321428334,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1195927-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":13.0,""element"":""Fe""},{""amount"":19.0,""element"":""O""}]}",-248.63439313,-1.3910268220312494,0.3019662831249983,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1196540-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":12.0,""element"":""Fe""},{""amount"":44.0,""element"":""O""},{""amount"":8.0,""element"":""P""}]}",-478.41929297,-1.3601897458407741,0.2219074000000001,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1196792-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":4.0,""element"":""Fe""},{""amount"":24.0,""element"":""O""},{""amount"":4.0,""element"":""P""}]}",-221.26289854,-1.0194826353720243,0.29588148656249924,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1197159-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":8.0,""element"":""Fe""},{""amount"":56.0,""element"":""O""},{""amount"":16.0,""element"":""P""}]}",-603.83691371,-1.4369713344702375,0.16243665566666898,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1198724-r2SCAN,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":42.0,""element"":""P""}]}",-377.99602232,0.002171018690476211,0.002171018690477311,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1200149-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":8.0,""element"":""Fe""},{""amount"":4.0,""element"":""Li""},{""amount"":56.0,""element"":""O""},{""amount"":16.0,""element"":""P""}]}",-636.46392942,-1.6433082954081626,0.07699855954364754,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1201299-GGA,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":36.0,""element"":""O""},{""amount"":8.0,""element"":""P""}]}",-266.09575273,-0.3625578648593081,0.5438161693181822,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1201977-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":4.0,""element"":""Fe""},{""amount"":24.0,""element"":""O""},{""amount"":4.0,""element"":""P""}]}",-214.91633682,-0.821152581622024,0.4942115403124996,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1202801-GGA,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":20.0,""element"":""Li""},{""amount"":60.0,""element"":""O""},{""amount"":20.0,""element"":""P""}]}",-713.5393510700001,-1.8888603626285714,0.0009896641333284606,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1203504-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":4.0,""element"":""Fe""},{""amount"":26.0,""element"":""O""},{""amount"":6.0,""element"":""P""}]}",-248.02858451,-0.8746959907738096,0.5984702801620347,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
lifepo4-stability,materials_project,mp-1203829-GGA+U,sha256:3022995f668526ae7760aac41e00b71a2af579a2be95587372a1628c73726715,sha256:b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,sha256:727abf48ada487a4de5d2c41f29ffcd0d9a33db52174e20b5a857cf0e6bcd13c,materials_project.database/2026.04.13/compatible-entry-set/b9924149249de771d1fe5bb81c84556a342817ec877f25a9006a4627f1266f71,2026.04.13,GGA_GGA+U_R2SCAN,sha256:1d1c9e01fc91bf9a906dcc67a7efb072d5bcec3ed887acc3ca15901f67695f09,Materials Project GGA/GGA+U/r2SCAN compatibility-mixed frame; not a single functional or one homogeneous DFT method.,"{""components"":[{""amount"":8.0,""element"":""Fe""},{""amount"":30.0,""element"":""O""},{""amount"":6.0,""element"":""P""}]}",-335.62041683,-1.4865672529058442,0.1423630793181836,False,1e-06,"Numerical on-hull classification tolerance; not DFT uncertainty, physical accuracy, or a confidence interval.","Result is limited to this exact Materials Project entry set, compatibility-mixed frame, and dataset snapshot; it does not establish finite-temperature or universal stability or synthesizability."
